    0.01,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,   -0.00,    0.00,    0.00,   -7.37,  -25.63,  -32.97,   -1.57,    1.38,   -0.76
    0.02,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,   -0.00,    0.00,    0.00,   -7.37,  -25.63,  -32.97,   -1.57,    1.38,   -0.76
    0.03,    0.34,   89.97,   89.97,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,   -0.00,    0.00,    0.00,   -7.19,  -23.93,  -31.24,   -2.74,    1.70,   -0.50
    0.04,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -6.28,  -26.33,  -33.48,   -2.63,    2.07,   -0.68
    0.05,    0.34,   89.98,   89.98,   89.98,   -0.00,   -0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -5.70,  -27.11,  -27.99,   -1.82,    1.70,   -0.22
    0.06,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -6.98,  -25.20,  -33.18,   -1.74,    2.17,   -1.32
    0.07,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -6.64,  -26.90,  -32.82,   -2.31,    2.18,   -0.07
    0.08,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -6.64,  -26.90,  -32.82,   -2.31,    2.18,   -0.07
    0.09,    0.34,   89.97,   89.97,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,   -5.94,  -22.57,  -30.06,   -2.37,    1.90,   -0.76
    0.10,    0.34,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,   -0.00,    0.00,   -6.28,  -24.96,  -33.00,   -1.90,    3.08,   -0.80
    0.11,    0.33,   89.98,   89.98,   89.98,   -0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,   -6.64,  -25.63,  -35.24,   -2.69,    3.89,   -1.18
    0.12,    0.34,   89.97,   89.98,   89.98,   -0.00,   -0.00,    0.00,    0.00,   -0.00,    0.00,   -0.00,    0.00,   -6.98,  -25.48,  -36.30,   -1.63,    3.74,   -0.81
    0.13,    0.34,   89.97,   89.98,   89.98,   -0.00,   -0.00,    0.00,    0.00,    0.00,    0.00,    0.02,    0.00,   -6.16,  -21.23,  -34.15,   -1.63,    2.24,   -0.69
    0.14,    0.34,   89.98,   89.98,   89.98,   -0.00,   -0.00,    0.00,    0.00,    0.00,    0.00,    0.01,    0.00,   -7.07,  -27.14,  -34.21,   -1.13,    4.98,   -0.88
    0.15,    0.33,   89.98,   89.98,   89.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.05,    0.00,   -5.91,  -25.57,  -37.15,   -1.49,    3.59,   -2.51
    0.17,    0.34,   89.98,   89.98,   89.98,    0.01,    0.00,    0.00,    0.00,   -0.00,    0.00,    0.02,    0.00,   -6.25,  -25.11,  -36.03,   -0.62,    4.67,   -3.12
    0.18,    0.34,   89.98,   89.97,   89.98,    0.01,    0.00,    0.00,    0.00,   -0.00,    0.01,    0.06,   -0.00,   -5.91,  -26.14,  -36.76,    0.11,    3.17,   -3.54
    0.19,    0.34,   89.97,   89.98,   89.98,    0.01,   -0.00,    0.00,    0.00,   -0.01,    0.01,    0.05,   -0.00,   -8.10,  -22.66,  -39.58,   -0.57,    4.08,   -3.38
    0.20,    0.34,   89.98,   89.98,   89.98,    0.02,   -0.00,    0.00,    0.00,   -0.02,    0.01,    0.03,   -0.00,   -7.67,  -24.69,  -43.34,    0.54,    4.56,   -4.62
    0.22,    0.33,   89.98,   89.98,   89.98,    0.02,   -0.00,    0.00,    0.00,   -0.03,    0.02,    0.06,   -0.01,   -7.83,  -24.63,  -40.40,    0.28,    3.50,   -4.34
    0.23,    0.34,   89.97,   89.97,   89.98,    0.03,   -0.00,    0.00,    0.00,   -0.01,    0.02,    0.03,   -0.01,   -8.98,  -21.59,  -42.43,    0.28,    3.30,   -5.30
